#{"t_start": 1753687631.6401637, "env_id": "MiniGrid-MultiRoom-N4-S5-v0"}
r,l,t
1.240194,80,439.511515
1.320348,80,439.91444
1.171999,80,446.546827
0.939045,80,446.9322
1.088558,80,447.326687
1.129457,80,447.785788
1.392066,80,448.279194
0.904887,80,448.77175
1.106685,80,449.198367
1.556931,80,449.658715
1.165775,80,450.084774
0.913606,80,450.517519
1.06268,80,450.987
1.087267,80,451.493393
1.145171,80,451.980258
1.128936,80,452.522409
1.295157,80,452.98455
0.913565,80,453.427151
1.084144,80,453.9402
1.243907,80,454.394801
1.155062,80,454.87194
1.169937,80,455.281987
1.125838,80,455.793112
1.311767,80,456.290858
1.266753,80,456.791958
1.144439,80,457.286545
0.92258,80,457.711232
1.127955,80,458.121204
1.109722,80,464.632986
1.22522,80,465.094943
1.162981,80,465.519021
1.101959,80,466.02706
1.11274,80,466.495257
1.147386,80,466.965949
1.432322,80,467.403179
1.291953,80,467.869451
1.119924,80,468.39728
1.27765,80,468.946419
1.461952,80,469.403096
1.107062,80,469.897508
1.511049,80,470.415594
1.119196,80,470.822414
0.902055,80,471.360952
1.088834,80,471.808165
1.098268,80,472.363707
0.908731,80,472.854368
1.149417,80,473.290818
1.105494,80,473.696556
0.928218,80,474.219998
1.366299,80,474.634774
1.23319,80,475.154128
1.087821,80,475.573993
0.907111,80,475.981411
1.140582,80,482.56516
1.150467,80,482.993587
0.890485,80,483.397187
1.342551,80,483.882374
0.884337,80,484.417921
1.049959,80,484.967206
1.140859,80,485.480884
1.44123,80,485.909131
1.147077,80,486.373636
1.36767,80,486.821205
1.093873,80,487.254589
0.867019,80,487.713673
1.062765,80,488.171466
1.094641,80,488.696936
1.198626,80,489.181798
1.141056,80,489.611345
1.466248,80,490.106671
1.312333,80,490.490473
1.041326,80,490.901491
1.073105,80,491.353939
1.135804,80,491.809877
1.100567,80,492.245232
1.094989,80,492.718065
1.303429,80,493.134546
0.879869,80,493.54033
1.487766,80,493.978336
1.05967,80,500.57168
1.056356,80,500.997341
1.055659,80,501.385436
0.883173,80,501.849124
1.050447,80,502.276771
1.325005,80,502.649224
1.425473,80,503.114661
1.268971,80,503.574464
1.393046,80,504.026397
1.368778,80,504.568195
1.054071,80,505.053801
0.988668,80,505.55101
1.322488,80,506.040859
0.97102,80,506.555575
1.005383,80,506.96443
1.497592,80,507.523958
1.091498,80,508.047552
1.304765,80,508.579037
0.859263,80,509.007161
0.866769,80,509.407216
0.871353,80,509.885633
1.485305,80,510.295205
1.041318,80,510.74184
1.095363,80,511.120086
1.241153,80,511.550896
1.408876,80,518.336955
1.199236,80,518.811286
1.008918,80,519.281541
0.849871,80,519.773527
1.048623,80,520.298928
0.862289,80,520.798095
1.044508,80,521.201824
1.434522,80,521.622201
1.047345,80,522.126176
1.03381,80,522.595723
1.030032,80,523.09248
0.843249,80,523.551062
1.046514,80,524.066192
0.974439,80,524.633592
0.833601,80,525.089789
1.028535,80,525.595405
1.025404,80,526.093554
1.078433,80,526.590092
1.05148,80,527.060847
1.476372,80,527.602277
0.981577,80,528.080211
0.842232,80,528.623672
0.86376,80,529.084099
1.023614,80,529.533309
1.438817,80,530.0092
1.277154,80,530.467013
0.830197,80,537.063879
0.992275,80,537.505751
1.095044,80,537.940683
1.000615,80,538.371439
1.018056,80,538.78264
1.074026,80,539.292484
1.236793,80,539.755468
1.010962,80,540.279177
0.827882,80,540.86513
1.012274,80,541.326503
1.017093,80,541.789813
0.81722,80,542.294617
1.0154,80,542.79071
0.834163,80,543.334513
1.262922,80,543.82878
0.961803,80,544.382699
1.017785,80,544.970962
1.251692,80,545.417182
1.372467,80,545.884789
0.992431,80,546.346447
1.236102,80,546.811069
1.01933,80,547.214878
1.375468,80,547.675193
1.535867,80,548.151965
1.192694,80,548.62684
1.006852,80,549.049317
0.974174,80,555.434557
1.264817,80,555.910912
0.905603,80,556.374004
1.483588,80,556.893285
0.987467,80,557.289695
0.929684,80,557.729241
1.347156,80,558.202643
0.959711,80,558.606965
0.803704,80,559.107697
0.961923,80,559.626253
1.190176,80,560.121721
1.387997,80,560.71
0.964465,80,561.240102
1.152797,80,561.825677
1.03301,80,562.32581
0.922037,80,562.759064
1.283833,80,563.177221
1.199951,80,563.645776
0.975122,80,564.139968
0.867923,80,564.636117
1.402155,80,565.098049
1.119416,80,565.516914
1.222461,80,565.934979
1.185863,80,566.412913
1.424148,80,566.869308
0.979791,80,573.264089
0.78059,80,573.659097
1.347315,80,574.116131
1.298225,80,574.649458
1.301124,80,575.153914
0.829446,80,575.675414
0.956389,80,576.119569
0.96509,80,576.611063
1.181943,80,577.133551
0.915991,80,577.620054
0.942052,80,578.122985
0.789287,80,578.595334
1.301264,80,579.018306
1.344117,80,579.465561
0.941563,80,579.962786
1.022045,80,580.49456
1.169613,80,580.999817
1.392189,80,581.541625
0.923213,80,582.100636
1.192525,80,582.575261
1.34917,80,583.133321
1.302977,80,583.58695
1.327444,80,584.044927
0.949811,80,584.561979
1.021778,80,585.086361
1.028558,80,585.512902
1.323645,80,592.241293
0.902732,80,592.775121
0.943124,80,593.265054
0.778043,80,593.735116
0.988208,80,594.193004
0.888391,80,594.625394
0.944252,80,595.058698
0.972082,80,595.487781
0.994956,80,595.908405
1.025578,80,596.44189
0.769977,80,596.94807
1.334614,80,597.41003
0.950113,80,597.835481
0.914664,80,598.400129
1.119617,80,598.834177
0.851698,80,599.321948
1.146839,80,599.788265
0.943707,80,600.319503
0.907057,80,600.848758
0.912971,80,601.318823
1.248049,80,601.788607
0.776247,80,602.268554
1.168616,80,602.769
1.111505,80,603.22808
0.763616,80,603.720505
0.873559,80,610.130514
0.892759,80,610.639838
1.172229,80,611.031253
1.249903,80,611.486367
0.907003,80,611.955866
0.923787,80,612.420751
0.931307,80,612.968246
0.898739,80,613.471302
0.749526,80,613.868452
0.907784,80,614.328682
0.79427,80,614.871389
0.951092,80,615.401079
1.436795,80,615.826073
0.871179,80,616.279517
0.942192,80,616.869447
1.518276,80,617.343038
0.919678,80,617.789938
0.914741,80,618.257019
1.226654,80,618.712635
0.918485,80,619.174344
0.753842,80,619.661312
0.748007,80,620.123462
1.082556,80,620.605377
0.950561,80,621.094434
0.966819,80,621.500278
0.809047,80,621.901499
0.914298,80,628.273243
0.88124,80,628.806103
0.961598,80,629.258633
0.90354,80,629.733654
0.748453,80,630.211987
0.751138,80,630.628248
0.740456,80,631.064998
0.737436,80,631.574703
0.899909,80,631.983793
0.894316,80,632.427796
0.936103,80,632.969385
0.910268,80,633.403836
0.9151,80,633.837213
0.737588,80,634.345122
0.938952,80,634.879601
0.739995,80,635.40446
0.912706,80,635.913726
0.925828,80,636.407688
0.739219,80,636.968558
0.961482,80,637.46619
1.13505,80,637.938734
0.959031,80,638.458396
0.89592,80,639.015624
0.966619,80,639.568832
1.213784,80,640.045545
0.734196,80,640.507249
0.887584,80,647.070622
1.045389,80,647.472222
1.083961,80,647.916502
0.868423,80,648.35382
1.175562,80,648.883038
0.869746,80,649.338693
0.878757,80,649.901497
0.853525,80,650.301593
1.120915,80,650.746727
0.75222,80,651.205431
0.857213,80,651.623177
1.110237,80,652.111399
0.881505,80,652.67976
1.113391,80,653.17017
1.002291,80,653.583981
0.969925,80,654.166118
0.877349,80,654.658753
0.96569,80,655.104184
0.879928,80,655.673442
1.141834,80,656.204368
0.864245,80,656.792449
1.209094,80,657.334982
1.076195,80,657.783798
1.099597,80,658.231413
0.894504,80,658.720965
0.868631,80,665.35886
0.812698,80,665.781288
0.879001,80,666.262614
1.066006,80,666.650363
0.797561,80,667.163366
1.160154,80,667.575624
0.836773,80,668.08339
0.82835,80,668.478063
1.148496,80,668.971009
0.847659,80,669.414939
0.838884,80,669.826515
0.700577,80,670.204916
1.234115,80,670.658667
0.849085,80,671.173784
0.871289,80,671.598044
