#{"t_start": 1753806049.6551054, "env_id": "MiniGrid-MultiRoom-N4-S5-v0"}
r,l,t
7.178844,80,621.897561
10.964159,80,622.76357
9.666288,80,623.490011
15.049597,80,624.14682
13.357644,80,624.753224
16.585137,80,625.372674
13.811332,80,626.001246
12.482234,80,626.706673
15.528245,80,627.450617
15.346525,80,628.07355
13.961427,80,628.707443
9.615456,80,629.355788
13.875261,80,629.949401
13.695398,80,630.617768
16.149936,80,631.337724
11.745889,80,631.960188
6.464395,80,632.572233
8.171985,80,633.175238
12.441487,80,643.65198
15.033699,80,644.283605
9.376349,80,644.939486
11.916681,80,645.572264
10.448117,80,646.195825
6.450829,80,646.920726
9.177128,80,647.687804
12.244996,80,648.302101
11.799721,80,648.928034
15.094792,80,649.541199
14.713707,80,650.182883
8.054871,80,651.039074
9.327605,80,651.820019
10.954347,80,652.475791
12.374639,80,653.080625
14.722795,80,653.673932
17.446014,80,654.315341
16.865587,80,655.087307
13.922706,80,655.824653
5.58524,80,656.422267
8.506578,80,657.029763
11.089278,80,657.646885
13.307077,80,658.292019
16.686906,80,658.980903
8.773896,80,659.725497
14.294958,80,660.345948
12.215436,80,671.009326
14.085394,80,671.727459
17.609589,80,672.339534
18.08435,80,673.022732
20.728818,80,673.618277
18.503614,80,674.245966
16.428364,80,675.017095
14.80869,80,675.730492
14.730924,80,676.33168
13.088976,80,676.971458
11.727941,80,677.583463
15.106377,80,678.23103
9.610968,80,678.981405
8.835804,80,679.694341
13.102732,80,680.297496
15.579811,80,680.937573
12.439119,80,681.636836
8.02565,80,682.235191
9.397478,80,682.979691
12.203899,80,683.721483
16.972446,80,684.355379
15.404859,80,684.983326
15.149274,80,685.594313
7.990317,80,686.224672
12.250755,80,686.925564
15.910733,80,697.178347
6.51335,80,697.843847
8.898224,80,698.458995
9.762073,80,699.171011
14.750011,80,699.875719
14.369432,80,700.464196
10.732576,80,701.063005
14.827804,80,701.652406
14.072772,80,702.283465
13.453769,80,703.093923
15.435066,80,703.840985
7.780137,80,704.453523
13.415209,80,705.074969
7.89732,80,705.67492
8.088287,80,706.300453
12.538223,80,706.947078
15.792409,80,707.617832
14.639486,80,708.266546
15.278263,80,708.858215
16.242906,80,709.494082
18.168533,80,710.11406
8.833854,80,710.81741
10.971571,80,711.646309
16.310479,80,712.332821
16.307862,80,712.92711
16.967445,80,713.529125
14.120902,80,722.649109
19.021904,80,723.472095
15.645033,80,724.131202
8.183855,80,724.77857
12.377013,80,725.989433
13.140577,80,728.320047
14.354561,80,729.092314
15.435563,80,729.732944
16.477429,80,730.437772
18.178305,80,731.215658
7.794558,80,732.036204
9.398683,80,732.723855
14.975158,80,733.398629
10.095152,80,734.03756
14.648113,80,734.693157
7.126966,80,735.507365
8.394923,80,736.253484
12.519555,80,736.885442
14.035871,80,737.517926
7.62338,80,738.131415
10.619328,80,738.848075
11.913628,80,739.58296
15.301552,80,740.224004
12.552089,80,741.105183
17.368951,80,742.187111
14.127504,80,743.180106
15.861264,80,752.517365
16.323411,80,753.128669
9.000095,80,753.735423
12.920776,80,754.367229
6.834913,80,755.03298
9.292567,80,755.917644
13.57032,80,757.037694
12.637775,80,757.805043
13.345008,80,758.444453
17.111717,80,759.104555
13.957789,80,759.795914
15.770997,80,760.400087
12.233159,80,761.009375
15.984582,80,761.604459
14.074122,80,762.149876
14.174537,80,762.721941
12.703592,80,763.452503
14.36238,80,764.054334
13.479991,80,764.622107
16.994681,80,765.173336
12.026213,80,765.753144
11.872316,80,766.311947
11.457146,80,767.026273
12.476203,80,767.78555
16.159623,80,768.395927
9.66039,80,777.899628
11.051315,80,778.487071
13.295304,80,779.208036
12.77042,80,779.899559
6.772698,80,780.48251
6.612897,80,781.055978
9.57602,80,781.644961
13.669757,80,782.238051
17.50475,80,782.891902
18.941193,80,783.608948
13.903255,80,784.264627
16.036395,80,784.865189
12.096941,80,785.469886
16.211595,80,786.411153
11.395219,80,787.546302
11.336121,80,788.207895
12.69897,80,788.800169
15.403763,80,789.427189
10.551083,80,790.009665
15.622745,80,790.598001
15.119738,80,791.18978
15.725274,80,791.874368
16.170195,80,792.438537
15.315262,80,792.989233
9.401565,80,793.561921
10.202113,80,794.108808
14.427736,80,803.746177
13.567762,80,804.348287
16.240455,80,804.902227
18.204075,80,805.476729
13.267134,80,806.119298
16.019776,80,806.739759
16.853341,80,807.396299
7.97255,80,808.021463
10.878763,80,808.602656
15.240976,80,809.200311
6.684401,80,809.794827
11.000341,80,810.378723
11.69121,80,811.02992
14.525314,80,811.704338
19.507885,80,812.321403
16.264766,80,812.904934
8.389752,80,813.493838
11.053838,80,814.08691
14.756816,80,814.723023
15.771248,80,815.420272
11.917128,80,816.0883
12.886873,80,816.744597
17.436816,80,817.324176
9.879527,80,817.925813
9.197668,80,818.512357
13.16613,80,827.109856
17.752261,80,827.747987
11.115003,80,828.397437
16.217138,80,828.953485
7.391327,80,829.516997
11.093972,80,830.088907
12.424292,80,830.668805
14.899767,80,832.208503
13.10895,80,833.010264
14.715496,80,833.588749
13.943788,80,834.142365
9.306994,80,834.732748
10.937944,80,835.391085
15.005042,80,835.998646
16.01772,80,836.558221
13.950749,80,837.168082
8.745305,80,837.721851
7.430754,80,838.3035
11.559585,80,838.90639
12.03568,80,839.639858
12.155095,80,840.286454
15.007573,80,840.832785
20.224317,80,841.390735
12.708217,80,841.966324
9.31878,80,842.537232
10.359893,80,843.29197
15.468473,80,852.957229
14.026185,80,853.566147
16.848236,80,854.137825
12.443574,80,854.726226
13.261994,80,855.495489
10.675174,80,856.101646
6.862685,80,856.715823
11.689503,80,857.341937
9.540124,80,857.904083
14.741457,80,858.464429
8.101766,80,859.097401
11.801108,80,859.825049
8.771033,80,860.436094
10.490526,80,861.183894
14.393842,80,862.222314
16.80039,80,862.967225
21.295454,80,863.735933
21.391658,80,864.39409
20.650557,80,865.012304
17.64305,80,865.597978
17.301541,80,866.251627
13.250058,80,866.908056
13.832091,80,867.616479
15.128669,80,868.268598
18.970997,80,868.866551
13.632377,80,869.513955
17.081099,80,879.111734
18.754776,80,879.837794
20.140066,80,880.482155
15.712314,80,881.050006
15.586665,80,881.626425
16.091075,80,882.182477
17.126231,80,882.749717
19.719522,80,883.498605
20.843838,80,884.275697
16.855342,80,884.874644
16.253455,80,885.435675
8.891359,80,886.028726
12.120103,80,886.612587
10.729696,80,887.396721
9.841338,80,888.100429
12.110043,80,888.684252
8.968385,80,889.275224
10.699305,80,889.834813
11.267826,80,890.417976
13.308064,80,891.083031
13.079796,80,891.964185
10.999075,80,892.616728
8.370333,80,893.199979
10.458175,80,893.805786
11.428318,80,894.372695
16.989693,80,903.228105
14.915026,80,903.95356
20.02993,80,904.529893
13.199602,80,905.123133
13.870217,80,905.723691
17.331578,80,906.753982
18.304141,80,907.758543
19.39606,80,908.439393
18.679182,80,909.000902
19.492683,80,909.563458
10.291955,80,910.131263
12.705804,80,910.711418
12.240434,80,911.380804
10.855296,80,912.175522
14.028779,80,912.760526
12.304175,80,913.311988
15.134565,80,913.877166
7.18263,80,914.428146
10.698067,80,915.024957
10.25412,80,915.719744
13.804729,80,916.327659
13.262984,80,916.906167
15.801035,80,917.472731
13.42476,80,918.059148
15.209796,80,918.616692
14.476547,80,919.23646
9.70178,80,929.456969
12.730477,80,930.113241
11.219049,80,930.75467
11.863643,80,931.608774
13.269309,80,932.354156
17.685453,80,932.977796
17.659943,80,933.634455
18.797057,80,934.268545
20.807174,80,934.855648
17.891357,80,935.559733
15.494053,80,936.267983
11.308408,80,936.994579
13.525502,80,937.623893
16.112099,80,938.30998
12.339332,80,938.97514
14.942892,80,939.722875
8.553589,80,940.3963
13.260338,80,941.013854
16.166762,80,941.652165
19.067412,80,942.279216
19.828885,80,942.867254
19.553707,80,943.665111
12.881322,80,944.411578
16.266988,80,945.028533
16.703352,80,945.650206
18.467608,80,955.821508
16.882806,80,956.518944
19.399713,80,957.112175
12.106796,80,957.708138
17.327028,80,958.324759
12.092418,80,958.930772
13.855064,80,959.65684
16.245458,80,960.391783
18.709851,80,961.001017
19.19526,80,961.570609
20.012152,80,962.140269
10.662673,80,962.727767
8.221542,80,963.410017
8.176428,80,964.236786
11.906079,80,964.857414
15.393329,80,965.473351
17.565452,80,966.104839
17.455661,80,966.798646
11.116049,80,967.488704
11.971024,80,968.144571
15.522526,80,968.759958
12.697453,80,969.357061
16.112762,80,969.94417
19.066145,80,970.614653
21.779677,80,971.346018
16.370133,80,972.153522
19.917348,80,982.021942
20.972309,80,982.904164
16.832094,80,983.712564
10.536578,80,984.547235
11.137306,80,985.150992
12.942166,80,985.76426
14.44487,80,986.367451
16.158388,80,986.995418
18.005152,80,987.742864
13.125496,80,988.457318
8.725775,80,989.074334
8.23168,80,989.658596
9.06297,80,990.255515
11.785054,80,990.868458
6.390149,80,991.550529
8.977304,80,992.268778
12.42969,80,992.938739
13.37236,80,993.540125
11.88962,80,994.130399
8.937708,80,994.716637
12.690616,80,995.350935
13.480459,80,996.050303
13.56269,80,996.776997
15.109364,80,997.399884
15.201399,80,998.011466
8.927113,80,998.613067
11.611567,80,1007.554262
