#{"t_start": 1753806049.6499135, "env_id": "MiniGrid-MultiRoom-N4-S5-v0"}
r,l,t
3.074606,80,40616.009033
3.298288,80,40616.458965
3.144176,80,40616.951283
3.882786,80,40617.408603
3.533137,80,40634.466233
3.596402,80,40635.103327
3.685523,80,40635.707623
3.663134,80,40636.258742
3.996871,80,40636.800604
3.619539,80,40637.205242
4.293647,80,40637.69537
3.642356,80,40638.233991
3.496674,80,40638.83998
4.038872,80,40639.45854
3.434866,80,40640.098866
3.678102,80,40640.585401
3.770415,80,40641.121479
4.149633,80,40641.654315
2.914714,80,40642.137738
3.847227,80,40642.727394
3.732794,80,40643.362215
4.382166,80,40644.00671
3.026765,80,40644.727378
3.006784,80,40645.38365
3.6359,80,40645.958004
3.257339,80,40646.60213
4.256051,80,40647.280345
4.054614,80,40647.912541
2.839322,80,40648.387438
3.450139,80,40648.884214
3.005085,80,40666.213121
3.317476,80,40666.961687
4.231072,80,40667.665837
3.314188,80,40668.180631
3.758877,80,40668.657713
4.097105,80,40669.120691
4.405307,80,40669.578277
3.976452,80,40670.129428
3.539182,80,40670.703471
3.825562,80,40671.343974
3.975055,80,40671.92242
3.87051,80,40672.353097
3.881234,80,40672.899665
3.284859,80,40673.351374
3.525055,80,40673.86374
3.882859,80,40674.503343
4.108367,80,40675.516309
3.005652,80,40676.210456
3.454133,80,40676.664275
4.053825,80,40677.269548
3.77213,80,40677.843764
3.229686,80,40678.354432
4.416318,80,40679.07344
3.356599,80,40679.639439
4.09636,80,40680.149872
3.902545,80,40697.244307
3.712037,80,40697.794549
3.620414,80,40698.314235
4.503944,80,40698.922124
2.971309,80,40699.538198
3.319161,80,40700.123731
3.481496,80,40700.577949
3.981523,80,40701.151714
3.949842,80,40701.729149
3.004774,80,40702.29982
3.881417,80,40702.9365
3.810461,80,40703.624784
4.655858,80,40704.208761
3.661904,80,40704.934786
3.915065,80,40705.520167
3.199183,80,40706.039548
2.747036,80,40706.612947
4.517557,80,40707.264223
3.13434,80,40707.90874
3.364833,80,40708.530543
3.372281,80,40708.99431
3.410335,80,40709.537976
3.600627,80,40710.066112
3.836393,80,40710.58889
3.562449,80,40711.158713
3.358469,80,40711.760898
3.473355,80,40728.389141
3.656402,80,40728.94468
3.820897,80,40729.426104
3.513829,80,40729.953743
2.987441,80,40730.529049
3.89377,80,40731.137756
4.285315,80,40731.783481
3.728358,80,40732.276499
2.993597,80,40732.809507
4.008779,80,40733.270454
4.154932,80,40733.690798
3.919257,80,40734.186735
3.64738,80,40735.025685
3.594185,80,40735.755639
4.30575,80,40736.278741
3.042837,80,40736.76254
3.248614,80,40737.265688
3.533741,80,40737.727427
3.24473,80,40738.148607
3.267329,80,40738.708395
4.191317,80,40739.3735
3.460139,80,40740.019017
3.851146,80,40740.559099
3.437898,80,40741.076627
3.696105,80,40741.550378
3.330634,80,40766.726319
3.729495,80,40767.610154
3.514717,80,40768.41649
