#{"t_start": 1753737605.7603946, "env_id": "MiniGrid-MultiRoom-N4-S5-v0"}
r,l,t
0.0,80,490.140019
0.0,80,490.503392
0.0,80,490.848523
0.0,80,491.187585
0.0,80,491.545683
0.0,80,491.886263
0.0,80,492.222436
0.0,80,492.562452
0.0,80,492.875158
0.0,80,493.196649
0.0,80,493.498705
0.0,80,493.821697
0.0,80,494.153214
0.0,80,494.510044
0.0,80,494.827787
0.0,80,495.137692
0.0,80,495.471014
0.0,80,495.805282
0.0,80,496.111643
0.0,80,496.450975
0.0,80,496.780253
0.0,80,497.114477
0.0,80,497.417238
0.0,80,497.717274
0.0,80,498.016083
0.0,80,503.877388
0.0,80,504.150751
0.0,80,504.474429
0.0,80,504.767252
0.0,80,505.045611
0.0,80,505.329034
0.0,80,505.592115
0.0,80,505.851283
0.0,80,506.135293
0.0,80,506.50058
0.0,80,506.7951
0.0,80,507.063238
0.0,80,507.383267
0.0,80,507.672545
0.0,80,507.951342
0.0,80,508.240768
0.0,80,508.51565
0.0,80,508.809225
0.0,80,509.088485
0.0,80,509.389667
0.0,80,509.703711
0.0,80,510.034483
0.0,80,510.367113
0.0,80,510.69555
0.0,80,511.046601
0.0,80,520.422018
0.0,80,520.869633
0.0,80,521.237696
0.0,80,521.566266
0.0,80,521.909181
0.0,80,522.275925
0.0,80,522.686823
0.0,80,523.068821
0.0,80,523.422392
0.0,80,523.800139
0.0,80,524.127924
0.0,80,524.512036
0.0,80,524.87484
0.0,80,525.29704
0.0,80,525.620246
0.0,80,525.95428
0.0,80,526.297536
0.0,80,526.692798
0.0,80,527.088539
0.0,80,527.423761
0.0,80,527.819249
0.0,80,528.141233
0.0,80,528.577326
0.0,80,528.973742
0.0,80,529.341234
0.0,80,529.72734
0.0,80,536.476114
0.0,80,536.873271
0.0,80,537.190857
0.0,80,537.470423
0.0,80,537.841743
0.0,80,538.154333
0.0,80,538.455852
0.0,80,538.839663
0.0,80,539.239022
0.0,80,539.634628
0.0,80,539.979485
0.0,80,540.258114
0.0,80,540.661204
0.0,80,541.06659
0.0,80,541.477108
0.0,80,541.824232
0.0,80,542.186573
0.0,80,542.564515
0.0,80,542.91522
0.0,80,543.272417
0.0,80,543.713062
0.0,80,544.082728
0.0,80,544.490063
0.0,80,544.870644
0.0,80,545.295439
0.0,80,545.675977
0.0,80,553.985036
0.0,80,554.341197
0.0,80,554.70615
0.0,80,555.101217
0.0,80,555.488361
0.0,80,555.870007
0.0,80,556.213746
0.0,80,556.582644
0.0,80,556.954041
0.0,80,557.289346
0.0,80,557.68223
0.0,80,558.052393
0.0,80,558.401939
0.0,80,558.785118
0.0,80,559.212531
0.0,80,559.550579
0.0,80,559.91764
0.0,80,560.221019
0.0,80,560.560315
0.0,80,560.932279
0.0,80,561.283214
0.0,80,561.65048
0.0,80,561.979103
0.0,80,562.306085
0.0,80,562.629887
0.0,80,569.091412
0.0,80,569.416072
0.0,80,569.699138
0.0,80,570.071547
0.0,80,570.33956
0.0,80,570.690015
0.0,80,571.042982
0.0,80,571.483968
0.0,80,571.851694
0.0,80,572.167032
0.0,80,572.483648
0.0,80,572.877815
0.0,80,573.19761
0.0,80,573.598604
0.0,80,573.971909
0.0,80,574.363453
0.0,80,574.780793
0.0,80,575.127821
0.0,80,575.453534
0.0,80,575.852375
0.0,80,576.184116
0.0,80,576.524679
0.0,80,576.886004
0.0,80,577.238356
0.0,80,577.592055
0.0,80,577.986049
0.0,80,586.567539
0.0,80,586.971509
0.0,80,587.341398
0.0,80,587.717041
0.0,80,588.138195
0.0,80,588.494107
0.0,80,588.935736
0.0,80,589.263496
0.0,80,589.614393
0.0,80,589.96492
0.0,80,590.340237
0.0,80,590.696889
0.0,80,591.092727
0.0,80,591.481755
0.0,80,591.808684
0.0,80,592.12061
0.0,80,592.52623
0.0,80,592.86478
0.0,80,593.287884
0.0,80,593.630958
0.0,80,593.950625
0.0,80,594.266004
0.0,80,594.578081
0.0,80,594.933316
0.0,80,595.298878
0.0,80,601.918693
0.0,80,602.343141
0.0,80,602.683324
0.0,80,603.069171
0.0,80,603.421069
0.0,80,603.767118
0.0,80,604.072361
0.0,80,604.411055
0.0,80,604.770164
0.0,80,605.247672
0.0,80,605.618696
0.0,80,605.995346
0.0,80,606.391437
0.0,80,606.805053
0.0,80,607.159491
0.0,80,607.489341
0.0,80,607.834199
0.0,80,608.228726
0.0,80,608.59398
0.0,80,608.946687
0.0,80,609.290494
0.0,80,609.717177
0.0,80,610.066354
0.0,80,610.416724
0.0,80,610.795177
0.0,80,611.207025
0.0,80,619.332399
0.0,80,619.66118
0.0,80,620.034882
0.0,80,620.37803
0.0,80,620.760077
0.0,80,621.113706
0.0,80,621.521508
0.0,80,621.874868
0.0,80,622.134501
0.0,80,622.480616
0.0,80,622.848787
0.0,80,623.160579
0.0,80,623.516274
0.0,80,623.864367
0.0,80,624.213683
0.0,80,624.621127
0.0,80,625.06435
0.0,80,625.404113
0.0,80,625.729699
0.0,80,626.015359
0.0,80,626.327086
0.0,80,626.61901
0.0,80,626.971422
0.0,80,627.314002
0.0,80,627.718248
0.0,80,628.088471
0.0,80,634.518458
0.0,80,634.845828
0.0,80,635.203664
0.0,80,635.562886
0.0,80,635.960887
0.0,80,636.306405
0.0,80,636.65256
0.0,80,637.06979
0.0,80,637.427588
0.0,80,637.783177
0.0,80,638.183502
0.0,80,638.505863
0.0,80,638.89342
0.0,80,639.240716
0.0,80,639.590158
0.0,80,639.936932
0.0,80,640.302147
0.0,80,640.622818
0.0,80,640.97729
0.0,80,641.364166
0.0,80,641.771
0.0,80,642.102901
0.0,80,642.442978
0.0,80,642.878853
0.0,80,643.271795
0.0,80,651.099479
0.0,80,651.468009
0.0,80,651.843085
0.0,80,652.161525
0.0,80,652.431034
0.0,80,652.781003
0.0,80,653.138778
0.0,80,653.485132
0.0,80,653.769136
0.0,80,654.052734
0.0,80,654.344327
0.0,80,654.701745
0.0,80,655.0473
0.0,80,655.346378
0.0,80,655.728438
0.0,80,656.105378
0.0,80,656.413949
0.0,80,656.82553
0.0,80,657.124828
0.0,80,657.492547
0.0,80,657.827873
0.0,80,658.139799
0.0,80,658.426669
0.0,80,658.785854
0.0,80,659.174431
0.0,80,659.493699
0.0,80,666.085709
0.0,80,666.456015
0.0,80,666.851029
0.0,80,667.225903
0.0,80,667.604861
0.0,80,667.981723
0.0,80,668.427041
