#{"t_start": 1753647350.182859, "env_id": "MiniGrid-MultiRoom-N2-S4-v0"}
r,l,t
26.28935,40,45.158759
25.951379,40,45.431499
26.148267,40,45.726597
26.632526,40,46.056561
23.34179,40,51.222613
14.929134,40,51.457626
13.46201,40,51.824433
14.377032,40,52.102659
8.816358,28,52.331015
11.575379,40,52.68025
12.470642,40,53.069227
13.91655,40,53.338153
16.006528,40,53.587749
17.709248,40,53.883881
16.834925,40,54.174802
14.451891,40,54.589361
16.458624,40,54.968772
15.016867,40,55.297825
9.987457,40,55.55741
11.492618,40,55.79967
12.690464,40,56.069151
14.573299,40,56.323664
15.695251,40,56.673587
17.580678,40,57.022177
19.589168,40,57.434703
20.593581,40,57.672555
22.003466,40,57.893683
22.564793,40,58.161963
22.972562,40,58.485296
24.234879,40,58.741005
25.306849,40,59.05824
21.224206,40,59.398987
21.962864,40,59.665857
21.955607,40,59.952354
22.998808,40,60.28042
24.029013,40,60.706626
16.482373,40,61.116533
17.5594,40,61.512224
19.837733,40,61.848814
21.241134,40,62.143049
21.132671,40,62.376329
22.277125,40,62.678018
22.115399,40,62.999548
24.267598,40,63.239866
24.210124,40,63.449103
25.731472,40,63.794413
22.092383,40,64.124284
17.614399,40,64.451565
19.033516,40,64.942776
20.691464,40,65.360539
15.797631,40,65.638864
17.165497,40,66.015515
18.590623,40,66.353933
16.253134,40,66.738252
13.416114,40,67.023853
14.654495,40,67.358358
11.747386,40,72.628358
12.17687,40,73.036926
10.223203,40,73.398176
10.541776,40,73.669989
11.614825,40,74.050748
13.418299,40,74.496941
15.10394,40,74.902487
15.728505,40,75.282044
16.847755,40,75.710077
14.117762,40,76.214014
15.702639,40,76.735838
17.545716,40,77.200067
17.130584,36,77.549114
15.822235,40,77.858643
10.308507,24,78.061297
14.295287,40,78.443029
16.908334,40,78.764029
15.540009,40,79.038776
11.436413,40,79.40774
13.755054,40,79.739576
14.052687,40,80.014609
15.683289,40,80.378159
16.71421,40,80.832906
17.202598,40,81.243422
18.115702,40,81.622467
14.21232,40,81.958093
14.768207,40,82.381699
12.533582,40,82.724556
14.648074,40,83.014559
15.465132,40,83.375398
6.066794,12,83.483878
14.698044,40,83.82601
15.335241,40,84.143968
17.276569,40,84.59012
16.269056,40,84.942302
11.825987,40,85.359664
14.036438,40,85.730055
11.375283,40,86.057828
12.899796,40,86.395416
12.463642,40,86.705667
13.620099,40,87.004882
15.328679,40,87.372249
16.647517,40,87.645722
17.983784,40,87.951222
19.532581,40,88.287452
21.211175,40,88.671206
21.413087,40,89.054545
21.515932,40,89.495152
15.605352,32,89.742485
14.413224,40,90.075285
14.665549,40,90.500359
16.29119,40,90.841033
11.081586,40,95.972879
9.220812,40,96.318386
9.508413,40,96.739366
10.279959,40,97.131485
11.437736,40,97.54861
12.963791,40,97.885714
12.59172,40,98.169842
14.367333,40,98.53708
15.634096,40,98.799894
17.137057,40,99.153126
16.292004,40,99.564485
15.161914,40,99.874752
16.221267,40,100.161742
6.771418,13,100.285686
15.707958,40,100.689889
16.982953,40,101.091424
17.527747,40,101.489503
18.673123,40,101.764684
19.970374,40,102.060618
19.996489,40,102.394675
19.517284,40,102.71714
19.22121,40,103.017708
19.431302,40,103.329755
18.219888,40,103.643427
12.051957,34,103.964526
13.709691,40,104.242531
12.778143,40,104.618749
13.593087,40,104.949785
13.986884,40,105.301073
11.252079,40,105.742768
13.905554,40,106.025655
12.083369,40,106.331181
11.359674,40,106.650274
13.281802,40,106.996841
15.335598,40,107.313439
12.49479,40,107.588023
13.301466,40,107.841519
11.140547,40,108.121078
10.831882,40,108.500521
12.028867,40,108.878287
13.07064,40,109.254883
14.8244,40,109.664341
15.697843,40,109.99967
16.512911,40,110.312391
17.881832,40,110.668425
15.608625,40,110.997662
16.488595,40,111.334474
15.088154,40,111.740768
15.46757,40,112.049236
16.42213,40,112.398206
17.895663,40,112.832865
17.312268,40,113.26471
17.382135,40,118.461916
14.63607,40,118.779049
13.838237,40,119.07736
15.350319,40,119.36779
11.233937,40,119.648517
12.88421,40,119.965982
14.484196,40,120.252677
11.896538,40,120.665083
12.589429,40,121.069083
13.810647,40,121.441388
15.460339,40,121.734646
16.321683,40,122.04548
16.530231,40,122.376897
18.047445,40,122.664501
15.608483,40,122.925537
9.493405,40,123.196181
10.885897,40,123.487326
12.166416,40,123.825681
13.899212,40,124.111284
10.807458,40,124.416668
11.513863,40,124.794586
13.487943,40,125.170062
14.25959,40,125.569154
14.910173,40,125.903822
15.304252,40,126.181226
15.746774,40,126.511376
14.814725,40,126.845143
13.292221,40,127.13214
13.262349,40,127.419065
13.015816,40,127.702273
10.574325,40,128.040192
9.542085,31,128.310398
9.12001,40,128.663866
9.812185,40,129.029779
12.035278,40,129.449579
10.496026,40,129.7822
11.217617,40,130.071991
12.550692,40,130.342679
14.134517,40,130.660685
15.279283,40,130.905011
17.294552,40,131.193004
16.492962,40,131.521565
17.711038,40,131.814598
18.199959,40,132.103242
18.938079,40,132.484088
19.420165,40,132.859413
15.317729,40,133.262553
9.732216,40,133.675916
10.7772,40,133.970371
12.069665,40,134.300566
13.445303,40,134.702685
15.247641,40,135.002731
13.375697,40,140.036715
13.378579,40,140.298568
13.69642,40,140.700662
8.441035,40,141.063826
9.699903,40,141.411067
10.7664,40,141.746506
11.856078,40,142.0564
6.324856,15,142.189014
11.480542,40,142.470471
7.239021,40,142.785999
8.472776,40,143.06701
9.456556,40,143.403778
11.691165,40,143.754507
6.372328,40,144.02175
7.583858,40,144.283313
9.269231,40,144.634925
9.954496,40,145.035479
10.10081,40,145.402614
10.323441,40,145.703116
11.505336,40,146.052636
12.62289,40,146.364806
14.188081,40,146.697819
15.921097,40,146.96545
16.498934,40,147.225598
16.847584,40,147.493073
17.485325,40,147.80706
14.303874,40,148.193573
9.989347,40,148.567882
11.478447,40,148.935138
12.761398,40,149.2874
14.771029,40,149.671765
13.728509,40,149.969662
7.271266,40,150.254355
8.186007,40,150.637671
9.982575,40,150.996776
10.321498,40,151.31969
11.299757,40,151.628009
12.276943,40,151.938896
13.488068,40,152.231494
14.225038,40,152.549971
12.799719,40,152.938493
15.334452,40,153.324041
11.817064,40,153.749167
13.206755,40,154.124573
14.535949,40,154.424364
14.634764,40,154.772053
14.289086,40,155.066824
13.073034,40,155.443413
8.999117,40,155.817242
10.557207,40,156.178638
11.378375,40,156.50729
13.139081,40,161.206632
12.040439,40,161.601484
11.342155,40,161.917995
11.085527,40,162.180829
12.647948,40,162.478416
14.038283,40,162.773216
12.410209,31,163.034949
13.195461,40,163.350331
14.34301,40,163.648513
13.786431,40,163.984974
15.762754,40,164.253082
9.494692,40,164.533549
11.325397,40,164.892617
11.950207,40,165.285222
13.378752,40,165.70775
14.587307,40,166.08218
15.411648,40,166.385067
16.232658,40,166.690541
13.693902,40,166.964799
6.207868,40,167.262972
6.952306,40,167.535819
8.241716,40,167.877821
9.408034,40,168.204311
10.941368,40,168.5395
12.684658,40,168.903135
14.56187,40,169.311608
16.005194,40,169.655805
17.614888,40,170.00644
10.907398,40,170.374793
12.229063,40,170.65601
13.564449,40,171.06695
14.529191,40,171.383021
10.145429,40,171.717558
8.534238,40,172.129431
9.167407,40,172.487055
7.383859,40,172.82345
8.378798,40,173.27093
9.950268,40,173.641145
10.303279,40,173.944861
11.862465,40,174.24474
10.51267,40,174.542152
12.815276,40,174.819041
11.118625,40,175.097034
12.531693,40,175.438644
13.803603,40,175.841366
15.236003,40,176.125198
16.697757,40,176.512501
17.340597,40,176.853737
17.781262,40,177.243175
18.786329,40,177.519031
19.446861,40,177.791794
19.716607,40,178.052695
18.107077,40,182.05624
15.426408,40,182.295709
9.991343,24,182.435254
9.279513,40,182.660437
9.949325,40,182.882137
11.280436,40,183.13687
12.827628,40,183.362942
11.121463,40,183.585884
13.218753,40,183.815014
10.026445,40,184.067747
8.265644,40,184.292834
9.465824,40,184.503272
10.611253,40,184.727371
12.016813,40,185.016804
13.388737,40,185.306654
15.134002,40,185.593273
13.235076,40,185.832492
8.528811,40,186.088595
7.819345,40,186.303614
10.069859,40,186.520267
8.823588,40,186.760774
7.872724,40,187.015805
10.04834,40,187.273176
6.829163,40,187.490979
7.605902,40,187.708982
9.343594,40,187.938972
8.611248,40,188.184592
9.971603,40,188.402008
11.00582,40,188.626365
12.670736,40,188.857132
11.806957,40,189.13961
8.513909,40,189.40012
6.959114,40,189.623316
8.565308,40,189.853367
9.490464,40,190.134761
6.352833,40,190.442156
7.268348,40,190.740647
8.390204,40,191.004251
9.786799,40,191.260248
11.520452,40,191.526943
10.118258,30,191.69971
8.878196,40,191.945992
7.144741,40,192.175683
8.505702,40,192.409054
9.161739,40,192.663378
9.786498,40,192.970153
9.113086,40,193.267584
10.729797,40,193.552416
8.235134,40,193.833571
8.758992,40,194.091586
9.897191,40,194.340595
11.269395,40,194.603623
11.827842,40,198.320812
13.335408,40,198.534309
14.1783,40,198.7431
14.00106,40,198.974126
7.62681,40,199.209921
8.834653,40,199.421173
7.666014,40,199.641621
9.466073,40,199.866146
7.016015,40,200.094595
8.209158,40,200.319546
9.477327,40,200.550177
10.475867,40,200.785314
11.319287,40,201.023849
12.939501,40,201.288621
14.246954,40,201.53336
14.380477,40,201.763772
6.861732,40,201.993306
7.29928,40,202.217657
8.651858,40,202.426312
9.847333,40,202.649792
10.826478,40,202.866915
11.680051,40,203.098464
13.131288,40,203.332052
12.365067,40,203.53791
6.55946,40,203.74754
7.39348,40,203.954965
9.075061,40,204.195365
9.968009,40,204.42163
11.192495,40,204.645329
12.549103,40,204.878748
13.940784,40,205.141189
15.379097,40,205.419247
12.719287,40,205.696341
14.319606,40,205.953763
15.64148,40,206.196239
15.006281,40,206.424819
8.015114,40,206.643608
8.353669,40,206.86908
8.27064,40,207.09192
9.591939,40,207.338349
11.069855,40,207.583086
10.790028,40,207.82741
12.375263,40,208.085449
12.700274,40,208.347906
14.526182,40,208.596537
15.293602,40,208.867625
15.804284,40,209.144068
17.414117,40,209.40625
11.219139,40,209.655226
5.78979,40,209.891007
6.64045,40,210.129931
7.402504,40,213.926591
8.460502,40,214.147304
9.54234,40,214.366514
9.843525,40,214.582068
11.337625,40,214.802144
9.19655,40,215.019718
10.343493,40,215.253774
12.153418,40,215.485862
13.070286,40,215.707786
12.455333,40,215.916967
10.11408,40,216.126574
8.120089,40,216.371911
5.297589,40,216.625331
6.551959,40,216.868735
6.117461,40,217.122779
7.831117,40,217.449557
7.064712,40,217.744452
8.058363,40,217.989445
9.321677,40,218.238241
10.340569,40,218.477788
11.400132,40,218.71963
12.856587,40,218.958434
13.632076,40,219.214387
12.210647,40,219.453246
12.203131,40,219.666699
13.718651,40,219.892329
14.029852,40,220.115027
7.822211,40,220.422245
8.779136,40,220.725897
10.478746,40,221.009818
6.670833,40,221.347549
8.519751,40,221.663036
6.887816,40,221.947325
8.633725,40,222.200371
9.344708,40,222.486302
4.243845,40,222.739424
4.95162,40,222.985713
5.197065,40,223.276759
6.554018,40,223.599641
7.284423,40,223.839426
7.764666,40,224.08254
9.78336,40,224.336047
10.372306,40,224.604809
11.793783,40,224.911368
12.772751,40,225.220172
9.947725,40,225.56269
8.175677,40,225.862873
9.129801,40,226.121486
10.813469,40,226.400666
5.777191,40,226.670238
7.244841,40,226.900772
7.790528,40,230.835823
6.508368,40,231.048399
7.046274,40,231.272082
7.871619,40,231.521236
10.133518,40,231.750462
5.597719,40,231.994922
6.584654,40,232.246147
7.610036,40,232.517863
8.755435,40,232.810399
9.482878,40,233.119532
11.307828,40,233.49654
8.625889,40,233.839524
9.501336,40,234.134328
7.358303,40,234.395578
8.637846,40,234.659129
9.561187,40,234.907569
10.517278,40,235.134025
11.731384,40,235.415859
12.772934,40,235.713107
13.251277,40,235.99103
14.423128,40,236.240474
15.331976,40,236.48941
13.339021,40,236.766303
8.236828,40,237.034111
8.211538,40,237.322423
7.025026,40,237.62137
6.548891,40,237.870961
8.856685,40,238.112188
5.847638,40,238.346273
6.421638,40,238.569432
7.332522,40,238.769897
8.238846,40,239.009533
9.580269,40,239.244103
10.240084,40,239.479739
12.066317,40,239.70201
13.068336,40,239.965657
13.868085,40,240.209725
12.918595,40,240.514685
11.500712,40,240.810737
8.004822,40,241.104922
5.935071,40,241.417172
5.9844,40,241.728415
7.373444,40,242.007856
9.140571,40,242.263799
5.141798,40,242.529623
6.156615,40,242.806047
7.422069,40,243.095709
7.890744,40,243.355788
8.900235,40,243.643171
10.311289,40,243.907598
11.855728,40,244.148069
11.178709,40,248.07322
5.271558,40,248.30971
6.194491,40,248.532176
7.481134,40,248.815804
8.14554,40,249.115299
9.20255,40,249.382071
9.651522,40,249.661171
11.362671,40,249.900645
12.455957,40,250.152156
10.429392,40,250.485544
12.013402,40,250.805996
13.354999,40,251.051128
14.584912,40,251.284306
11.115085,40,251.539078
9.562517,40,251.828585
11.422152,40,252.037571
5.792291,40,252.247955
6.526012,40,252.501593
7.460223,40,252.805259
8.547111,40,253.075399
10.236981,40,253.358576
7.826877,40,253.660786
8.368817,40,253.943835
9.559117,40,254.20767
8.797305,40,254.460838
5.955463,40,254.743226
7.066868,40,255.01464
6.798003,40,255.255803
7.52724,40,255.507977
7.891458,40,255.819317
9.380572,40,256.07284
10.661754,40,256.300192
11.805607,40,256.547538
7.673768,40,256.84814
8.533105,40,257.128735
9.794217,40,257.391601
10.947824,40,257.706897
11.953184,40,257.998183
13.424607,40,258.256176
12.327751,40,258.504985
13.371422,40,258.786716
13.001486,40,259.082709
7.744826,40,259.346069
8.225721,40,259.612801
8.907868,40,259.917056
10.483772,40,260.207812
11.417623,40,260.455345
5.889593,40,260.763975
7.732071,40,261.079866
6.803511,40,261.396937
7.865723,40,261.687219
6.775922,40,265.947714
6.608576,40,266.256058
8.231013,40,266.539598
7.36657,40,266.843415
8.887667,40,267.151181
9.713675,40,267.40675
8.540161,28,267.577739
7.216799,40,267.847021
7.736385,40,268.108919
9.013425,40,268.345412
10.5938,40,268.58784
10.621291,40,268.885836
11.607595,40,269.191827
11.895323,40,269.488378
7.837807,40,269.782413
8.14966,40,270.053186
8.523132,40,270.34415
4.669935,40,270.569968
5.355699,40,270.862975
6.253423,40,271.145878
7.668591,40,271.415574
9.069333,40,271.703819
8.115179,40,271.988733
6.912964,40,272.274769
8.78068,40,272.508236
5.598328,40,272.770337
6.034573,40,273.068854
8.225026,40,273.369137
3.98963,40,273.704906
4.869341,40,274.012498
5.668203,29,274.19136
4.954345,40,274.447239
6.092761,40,274.731488
6.418902,40,275.018719
7.062094,40,275.232422
7.996346,40,275.452382
9.102826,40,275.725474
9.997107,40,276.020462
11.380557,40,276.289028
12.357765,40,276.559464
8.310895,40,276.888883
9.663832,40,277.208964
10.281911,40,277.515109
11.19432,40,277.824292
13.472451,40,278.133553
7.913868,40,278.396612
8.378775,40,278.665338
9.736537,40,278.951974
11.048037,40,279.237923
5.717912,40,279.46839
6.651954,40,279.704937
8.021668,40,279.933866
9.441554,40,284.005963
4.043613,40,284.258639
5.065572,40,284.489451
6.418282,40,284.762251
4.809674,40,285.040821
5.60165,40,285.279745
6.490831,40,285.5178
8.571225,40,285.773303
6.064338,40,286.049619
6.758842,40,286.273301
7.726609,40,286.50016
8.381689,40,286.730681
9.843238,40,286.956552
9.042196,40,287.187925
9.654418,40,287.435393
7.640056,40,287.652251
5.388443,40,287.893117
6.06537,40,288.110271
7.165898,40,288.312163
8.37241,40,288.517962
10.005203,40,288.727554
6.513678,40,288.976615
7.318871,40,289.225215
8.570997,40,289.468641
7.539661,40,289.699396
8.346807,40,289.939471
9.702928,40,290.183432
6.263726,40,290.388673
7.23833,40,290.595014
8.054913,40,290.828691
5.06403,40,291.051548
6.566506,40,291.284068
4.732361,40,291.507015
5.408991,40,291.711368
6.395426,40,291.953049
7.377846,40,292.179671
8.461382,40,292.424883
9.536158,40,292.677488
11.182748,40,292.96224
5.922461,40,293.273108
7.029262,40,293.553653
8.252311,40,293.809358
7.350012,40,294.107702
9.381161,40,294.361051
6.76409,40,294.615957
5.861477,40,294.860037
6.72394,40,295.158507
7.83197,40,295.39203
8.80969,40,295.652078
5.368859,40,295.904906
4.592517,40,296.130468
5.409802,40,299.928732
6.13746,40,300.14759
8.360765,40,300.349532
5.508286,40,300.552385
6.157208,40,300.783446
7.164306,40,301.055305
8.144394,40,301.293537
8.823159,40,301.538413
6.33691,20,301.654101
8.495345,40,301.894832
6.120835,40,302.126916
7.420624,40,302.33424
7.394781,40,302.534286
5.24549,40,302.730562
3.506292,17,302.822279
7.976018,40,303.038709
6.169486,40,303.246073
5.285844,40,303.47467
6.535378,40,303.724333
6.960992,40,303.992881
8.020942,40,304.236651
9.120767,40,304.454484
10.304347,40,304.669791
11.69461,40,304.90171
12.338775,40,305.164392
6.916739,40,305.426809
7.968494,40,305.657098
9.008955,40,305.887133
6.438081,40,306.12407
4.999222,40,306.336121
5.614784,40,306.558641
6.626532,40,306.800267
7.564525,40,307.054996
8.682891,40,307.286087
9.303177,40,307.532088
8.483655,40,307.815083
6.09353,40,308.137699
7.289867,40,308.39353
2.520775,15,308.487465
4.121396,40,308.732549
4.600578,40,309.002228
5.569232,40,309.288912
5.989868,40,309.591809
7.499888,40,309.840569
7.795246,40,310.136219
8.174969,40,310.402542
8.785641,40,310.698154
10.123354,40,310.969681
10.930659,40,311.240359
6.198671,40,311.476738
7.892237,40,311.683653
5.20788,40,311.918348
5.469819,40,312.167467
5.198958,40,316.1441
5.631275,40,316.377701
7.230287,40,316.583744
5.568234,40,316.795626
6.070558,40,317.071338
7.251746,40,317.323247
8.841579,40,317.56299
5.728515,40,317.816283
7.65493,40,318.054606
6.726684,40,318.277571
4.291227,40,318.491629
5.239012,40,318.731885
6.859388,40,318.937044
4.563781,40,319.219616
5.453772,40,319.454105
2.436688,7,319.495728
5.666551,40,319.835543
6.513151,40,320.139166
8.112504,40,320.41752
7.44531,40,320.657316
8.025274,40,320.884546
8.776002,40,321.14469
9.917027,40,321.40472
10.82497,40,321.658843
11.406412,40,321.878503
12.564374,40,322.125636
12.694071,40,322.367184
8.612302,40,322.596281
5.184548,40,322.836525
6.037003,40,323.074174
4.2882,21,323.201488
6.485222,40,323.413038
7.112917,40,323.632016
8.738006,40,323.924706
6.732952,40,324.194366
8.300419,40,324.505822
8.872132,40,324.786568
9.606779,40,325.11224
10.524154,40,325.44557
7.140623,40,325.748487
8.22329,40,326.057543
10.019459,40,326.309375
11.059192,40,326.56374
7.881548,40,326.790782
8.404378,40,327.010356
9.37799,40,327.285162
9.234908,40,327.519802
6.447637,40,327.738895
8.111814,40,327.975821
8.200004,40,328.22932
5.816464,40,328.443501
7.393268,40,328.686376
6.04614,40,328.940425
6.732472,40,334.09617
7.60211,40,334.409111
8.331274,40,334.697079
8.559416,40,334.949285
9.824377,40,335.203696
10.660731,40,335.536367
7.281448,40,335.842626
7.370891,40,336.102369
8.94408,40,336.422372
9.742707,40,336.705129
11.422626,40,337.067874
4.758423,40,337.470609
7.764017,40,337.793359
4.565545,40,338.05234
5.419289,40,338.364816
5.890804,40,338.76068
6.581645,40,339.064288
7.798146,40,339.428846
8.600424,40,339.902492
9.425507,40,340.301286
6.76532,40,340.717322
7.934447,40,341.157558
9.223573,40,341.584653
10.633362,40,341.936097
11.098046,40,342.260997
11.93284,40,342.623327
12.790302,40,342.918357
13.066182,40,343.177319
13.774555,40,343.512873
14.081079,40,343.833176
13.573899,40,344.118702
13.895288,40,344.45438
13.184769,40,344.819433
10.520968,40,345.222469
5.773839,40,345.793301
6.41367,40,346.272719
7.900269,40,346.750307
7.007596,40,347.105725
8.126911,40,347.53663
8.712758,40,348.001661
10.546667,40,348.315658
10.244327,40,348.531942
9.983159,40,348.901529
10.496956,40,349.300085
9.381154,40,349.805227
10.313294,40,350.217722
11.181851,40,350.601389
9.525451,40,351.027806
6.189696,40,351.379356
5.433486,40,351.769022
6.499847,40,352.068951
6.490914,40,357.636077
7.498198,40,358.017815
5.714661,40,358.344652
6.851207,40,358.662663
7.574819,40,358.936238
8.795099,40,359.211784
6.856104,40,359.550925
4.888055,40,359.889248
4.770944,40,360.219312
5.805206,40,360.626216
6.502883,40,360.932613
7.294683,40,361.301356
8.75174,40,361.720574
8.692186,40,362.115884
10.087329,40,362.509773
11.004036,40,362.782131
7.94714,40,363.124737
5.797694,40,363.376487
4.501602,40,363.708715
6.074972,40,364.062227
4.497393,40,364.372602
5.981533,40,364.745502
4.92413,40,365.118445
4.774339,40,365.524574
6.517099,40,365.891784
5.743634,40,366.20744
7.845792,40,366.489394
5.908044,40,366.836422
3.384566,14,366.953562
5.8504,40,367.225485
6.432407,40,367.537696
7.042569,40,367.829573
7.670385,40,368.120236
9.377428,40,368.41169
11.071646,40,368.77574
9.223807,40,369.196614
10.133736,40,369.606604
10.963573,40,370.016498
11.389353,40,370.350655
11.5172,40,370.672642
12.343342,40,371.011161
12.549746,39,371.355057
7.348547,40,371.596853
5.799171,40,371.855878
6.404238,40,372.105199
9.06251,40,372.34905
5.30715,40,372.652843
6.09372,40,372.979527
7.043868,40,373.369146
7.922863,40,373.710095
8.784944,40,374.043637
9.60049,40,374.323656
10.353278,40,379.091367
11.095006,40,379.364218
10.560233,34,379.628992
7.361306,40,379.945915
5.431248,40,380.223428
6.212331,40,380.468919
6.689361,40,380.843052
7.668943,40,381.248699
9.196581,40,381.66716
7.136861,40,382.125622
4.571015,40,382.449661
4.805594,40,382.781501
5.922498,40,383.068191
5.31091,40,383.327892
6.958079,40,383.597829
6.042622,40,383.955382
5.170868,40,384.249886
6.345312,40,384.607208
8.168516,40,384.972137
5.419336,40,385.351231
6.625034,40,385.763037
7.214619,40,386.107319
8.708287,40,386.385865
9.455227,40,386.618102
9.107885,40,386.978116
8.849078,40,387.327268
8.942688,40,387.677426
6.920694,40,387.994441
7.461866,40,388.281637
9.540268,40,388.604812
7.310948,40,388.962417
6.066993,40,389.354083
6.680479,40,389.733229
7.392353,40,390.141184
9.230015,40,390.506897
8.105093,40,390.856754
6.486585,40,391.174142
7.025915,40,391.480843
7.82754,40,391.846058
8.567884,40,392.233045
10.227941,40,392.559308
9.04006,40,392.879026
5.757965,40,393.30126
6.71024,40,393.678847
7.756395,40,394.083727
7.10328,40,394.424838
8.102045,40,394.771096
9.329191,40,395.107282
10.739821,40,395.375102
6.549385,40,395.629245
7.81052,40,395.953473
6.828617,40,400.878904
5.492943,40,401.186373
5.818001,40,401.463667
6.330189,29,401.813396
5.512568,40,402.204895
6.429178,40,402.546918
7.080583,40,402.889653
7.880002,40,403.252976
4.810354,40,403.520966
7.100436,40,403.764961
5.345752,40,404.092891
6.143992,40,404.41491
6.860556,40,404.742073
7.136068,40,405.096271
8.374208,40,405.404788
9.239545,40,405.699009
9.781078,40,406.062317
11.350842,40,406.382245
6.696967,40,406.691134
8.409107,40,407.063126
6.716134,40,407.396647
6.316497,40,407.681401
6.791344,40,407.93056
8.086215,40,408.224302
6.429011,40,408.529836
4.543275,40,408.913832
4.907568,40,409.309631
5.874164,40,409.688244
6.451075,40,409.998757
8.681203,40,410.336049
5.714488,40,410.676171
6.609534,40,411.023579
7.622824,40,411.350513
8.663232,40,411.664955
9.404871,40,411.97506
10.168891,40,412.323122
9.980672,40,412.616698
10.855279,40,413.039841
5.152764,40,413.472085
5.84414,40,413.852788
6.540531,40,414.219317
7.437293,40,414.526651
8.410381,40,414.843935
5.805386,40,415.210261
7.832858,40,415.530562
7.133949,40,415.829634
4.840494,40,416.134276
6.254294,40,416.43693
5.344202,40,416.767136
6.180319,40,417.098949
7.036815,40,417.465805
7.208206,40,417.85006
8.313917,40,422.88397
9.088805,40,423.164905
7.490756,40,423.451695
6.274309,40,423.71307
6.802182,40,424.043435
7.867804,40,424.361397
8.282494,40,424.658106
9.929505,40,424.958909
5.756368,40,425.316347
6.493408,40,425.736756
7.454867,40,426.102304
8.800482,40,426.473914
9.77678,40,426.768599
5.562771,40,427.018394
5.82895,40,427.306394
7.84366,40,427.642472
1.915134,5,427.680884
4.999341,40,427.919866
7.40387,40,428.249002
4.614978,40,428.565662
